ENSG	gene_name	median_expr_all_tissues	max_expr_all_tissues	num_tissues_at_least_5_TPM
ENSG00000241048.1	RP11-167H9.5	0.0	0.222973	0
ENSG00000244541.5	LINC01213	0.0	1.08838	0
ENSG00000243550.2	LINC01214	0.0	11.1699	2
ENSG00000196428.12	TSC22D2	6.947845	14.4822	43
ENSG00000120742.10	SERP1	46.70455	106.922	56
ENSG00000144895.11	EIF2A	70.7979	179.724	56
ENSG00000198843.12	SELENOT	38.248999999999995	78.1808	56
ENSG00000271711.1	RP11-392O18.2	0.10312	0.371518	0
ENSG00000163645.14	ERICH6	0.0585115	49.7992	2
ENSG00000240137.5	ERICH6-AS1	2.306855	9.40105	8
ENSG00000244668.1	SNRPCP3	0.6097170000000001	2.364	0
ENSG00000181788.3	SIAH2	22.54805	96.6992	56
ENSG00000244265.1	SIAH2-AS1	0.228059	2.42433	0
ENSG00000239265.5	CLRN1-AS1	0.0308762	0.45327	0
ENSG00000214237.10	MINDY4B	0.0	2.10027	0
ENSG00000243273.1	RP11-166N6.2	0.0	7.30779	2
ENSG00000163646.10	CLRN1	0.0	2.25792	0
ENSG00000144893.12	MED12L	0.2465095	3.60809	0
ENSG00000199994.1	RNA5SP145	0.0	0.0	0
ENSG00000174946.6	GPR171	0.52315	13.0421	4
ENSG00000174944.8	P2RY14	1.7251349999999999	11.3782	11
ENSG00000239570.1	SETP11	0.0	0.108784	0
ENSG00000138271.5	GPR87	0.04534175	67.6091	7
ENSG00000181631.6	P2RY13	0.859118	65.5828	4
ENSG00000169313.9	P2RY12	1.0323514999999999	20.5984	12
ENSG00000152580.8	IGSF10	1.104955	55.3028	8
ENSG00000242810.1	MRPL42P6	0.0	0.354728	0
ENSG00000242119.1	RP11-312P21.2	0.0	0.0	0
ENSG00000264330.1	MIR5186	0.0	0.0	0
ENSG00000241151.1	LINC02066	0.0	0.73886	0
ENSG00000197953.5	AADACL2	0.010629014999999999	34.6456	3
ENSG00000242908.6	AADACL2-AS1	0.0	9.19809	2
ENSG00000242097.1	RP11-64D22.1	0.0	9.10454	3
ENSG00000240602.7	AADACP1	0.0760497	1.36736	0
ENSG00000250271.2	RP11-64D22.5	0.0	1.55183	0
ENSG00000114771.13	AADAC	0.08090985	264.23	9
ENSG00000198829.6	SUCNR1	0.11779200000000001	15.9986	4
ENSG00000239941.1	RP11-246A10.1	0.0	3.12902	0
ENSG00000152601.17	MBNL1	41.44435	205.73	56
ENSG00000229619.3	MBNL1-AS1	1.720805	54.7474	15
ENSG00000221962.5	TMEM14EP	0.1261	0.53008	0
ENSG00000243305.1	RP11-362A9.3	2.43225	14.0887	14
ENSG00000244545.1	RP11-788A4.1	0.0	0.0	0
ENSG00000242561.1	ATP5LP5	0.0	0.0	0
ENSG00000169860.6	P2RY1	2.073285	22.332	16
ENSG00000241810.1	HMGN2P13	0.0	0.568675	0
ENSG00000241671.1	RP11-529G21.3	0.0	0.0	0
ENSG00000244268.1	RP11-529G21.2	0.0	0.116893	0
ENSG00000181467.4	RAP2B	5.187405	21.6457	30
ENSG00000265813.2	RN7SL300P	0.0	0.0	0
ENSG00000241220.1	RP11-292E2.1	0.0	0.408347	0
ENSG00000241912.1	RP11-292E2.2	0.0	3.70357	0
ENSG00000238755.3	LINC02006	0.048489500000000005	1.04373	0
ENSG00000243012.1	LINC02083	0.0	0.0	0
ENSG00000207323.1	RNU6-901P	0.0	0.0	0
ENSG00000237787.4	C3orf79	0.0	0.0754481	0
ENSG00000243486.1	RP11-217E22.5	0.0	0.10481	0
ENSG00000240068.1	RPL21P42	0.0	0.489044	0
ENSG00000243069.7	ARHGEF26-AS1	0.6786215	7.94492	12
ENSG00000114790.12	ARHGEF26	10.42985	71.8725	44
ENSG00000174953.13	DHX36	16.75215	36.2862	55
ENSG00000279305.1	RP11-316N24.2	0.0380108	11.1903	4
ENSG00000174948.5	GPR149	0.0	2.28491	0
ENSG00000240048.1	DDX50P2	0.0	0.099456	0
ENSG00000243861.1	RP11-656A15.1	0.0	0.0925693	0
ENSG00000243154.1	CTD-2501O3.2	0.0	0.0	0
ENSG00000242151.1	DYNLL1P5	0.0	0.0	0
ENSG00000240601.1	RPL9P15	0.0	0.0	0
ENSG00000243969.1	RP11-439C8.1	0.0	0.608763	0
ENSG00000243953.1	RP11-439C8.2	0.0	9.41164	2
ENSG00000196549.10	MME	1.2067450000000002	640.484	17
ENSG00000240666.2	MME-AS1	0.0	8.36026	2
ENSG00000241336.1	LINC01487	0.0	12.4789	2
ENSG00000240045.1	RP11-451G4.2	0.1858495	1142.53	4
ENSG00000242790.1	RP11-451G4.3	0.0	0.368694	0
ENSG00000239443.1	PABPC1P10	0.0	0.0744188	0
ENSG00000114805.16	PLCH1	0.5820495	24.2501	6
ENSG00000243518.1	RP11-639F1.2	0.0	0.061338	0
ENSG00000242152.1	RP11-639F1.3	0.0	0.0	0
ENSG00000272096.2	RN7SL715P	0.0	0.0	0
ENSG00000239508.1	PLCH1-AS1	0.0	0.122059	0
ENSG00000242925.1	PLCH1-AS2	0.0	6.46087	2
ENSG00000239212.2	RPL6P7	0.0	0.118927	0
ENSG00000214919.3	RP11-674E16.4	0.0	0.215522	0
ENSG00000241307.1	RP11-674E16.1	0.0	1.32411	0
ENSG00000174928.15	C3orf33	5.107695	14.4884	30
ENSG00000169359.13	SLC33A1	7.1445799999999995	14.1044	39
ENSG00000163655.15	GMPS	12.05385	50.8083	48
ENSG00000240489.1	SETP14	0.535971	2.4972	0
ENSG00000174930.4	VN2R1P	0.0	0.0553013	0
ENSG00000169282.17	KCNAB1	2.91438	97.0519	24
ENSG00000242017.1	ALG1L15P	0.03355905	3.05303	0
ENSG00000242537.1	MRE11P1	0.0	0.0384761	0
ENSG00000227709.4	RP11-118D22.3	0.0	0.195282	0
ENSG00000240596.1	KCNAB1-AS2	0.0	0.399867	0
ENSG00000242370.1	KCNAB1-AS1	0.0	0.311211	0
ENSG00000272990.1	RP11-305K5.1	6.59053	23.5423	43
ENSG00000114850.6	SSR3	48.3232	260.732	56
ENSG00000243926.1	TIPARP-AS1	0.7172725	35.9563	2
ENSG00000163659.12	TIPARP	16.3992	58.123	55
ENSG00000174912.7	METTL15P1	0.5137445	1.95834	0
ENSG00000240875.5	LINC00886	1.476025	6.29896	4
ENSG00000230457.3	PA2G4P4	0.5075145	1.68404	0
ENSG00000197980.12	LEKR1	0.23665999999999998	8.67808	2
ENSG00000241879.1	KLF3P2	0.0	0.145346	0
ENSG00000239706.1	RP11-6F2.3	0.0	0.256849	0
ENSG00000222499.1	RN7SKP177	0.0	0.0	0
ENSG00000243629.1	LINC00880	0.1146215	2.53687	0
ENSG00000241544.1	LINC02029	0.04709935	17.186	2
ENSG00000241135.5	LINC00881	0.12134400000000001	35.1684	4
ENSG00000163660.11	CCNL1	74.1852	167.965	56
ENSG00000244515.1	KRT18P34	0.44921350000000004	2.54876	0
ENSG00000241770.1	RP11-555M1.3	0.3525285	2.44377	0
ENSG00000222675.1	RNA5SP146	0.0	0.317104	0
ENSG00000243176.5	RP11-550I24.2	0.407558	4.44409	0
ENSG00000270981.1	RP11-550I24.3	0.0	0.948297	0
ENSG00000197415.11	VEPH1	0.15682400000000002	18.4721	6
ENSG00000163661.3	PTX3	3.31489	2736.69	20
ENSG00000174899.10	PQLC2L	0.543668	12.5815	5
ENSG00000251751.1	RN7SKP46	0.0	0.0	0
ENSG00000239716.1	RP11-290K4.1	0.0	0.0	0
ENSG00000242536.1	RP11-290K4.2	0.0	0.569636	0
ENSG00000168779.19	SHOX2	0.2670715	26.0677	9
ENSG00000174891.12	RSRC1	5.79584	16.4868	39
ENSG00000241723.1	RP11-113A11.1	0.0	0.162512	0
ENSG00000277143.1	RP11-113A11.3	0.0	0.0	0
ENSG00000243314.1	RP11-538P18.1	0.0	0.0798113	0
ENSG00000243150.5	RP11-538P18.2	0.0	24.6865	2
ENSG00000178053.17	MLF1	6.26989	298.637	37
ENSG00000243025.1	MTAPP1	0.0	0.0543672	0
ENSG00000243165.1	RP11-79M21.3	0.0	0.0	0
ENSG00000168827.14	GFM1	19.2273	46.8392	55
ENSG00000079257.7	LXN	9.881255	60.1205	40
ENSG00000272087.1	RP11-379F4.7	1.7303	19.7732	6
ENSG00000272440.1	RP11-379F4.6	1.0845500000000001	5.3187	2
ENSG00000118849.9	RARRES1	10.226859999999999	298.733	33
ENSG00000240207.6	RP11-379F4.4	1.1677499999999998	6.63045	4
ENSG00000118855.18	MFSD1	29.341949999999997	64.4095	56
ENSG00000243675.1	RP11-379F4.1	0.270972	3.53145	0
ENSG00000271778.1	RP11-379F4.8	1.668765	10.8533	8
ENSG00000272247.1	RP11-379F4.9	0.521134	1.71986	0
ENSG00000232374.5	GPR79	0.05576755	0.216422	0
ENSG00000279311.1	RP11-170K4.2	0.344412	0.996985	0
ENSG00000283154.2	IQCJ-SCHIP1	1.94856	10.1256	8
ENSG00000214216.10	IQCJ	0.0	0.381827	0
ENSG00000263634.1	MIR3919	0.0	0.0	0
ENSG00000244249.1	RP11-441M10.1	0.0	0.0	0
ENSG00000243116.1	RP11-564C24.1	0.01395815	0.304678	0
ENSG00000241211.1	IQCJ-SCHIP1-AS1	0.0586647	7.04739	2
ENSG00000252763.1	RNU2-31P	0.0	0.0	0
ENSG00000151967.18	SCHIP1	0.609151	8.8701	7
ENSG00000244040.5	IL12A-AS1	0.021984749999999997	3.63315	0
ENSG00000168811.6	IL12A	0.8184945	7.35502	3
ENSG00000242107.2	LINC01100	0.0	1.84389	0
ENSG00000184100.6	BRD7P2	0.1714495	3.09771	0
ENSG00000180044.5	C3orf80	0.639111	21.0449	8
ENSG00000068885.14	IFT80	12.2608	41.8166	52
ENSG00000243687.1	RP11-432B6.1	0.0	0.200525	0
ENSG00000113810.15	SMC4	7.483675	96.0324	35
ENSG00000207779.1	MIR15B	0.0	0.0	0
ENSG00000198987.1	MIR16-2	0.0	0.0	0
ENSG00000213186.7	TRIM59	1.26513	13.0218	5
ENSG00000244009.1	B3GAT3P1	0.054394700000000004	3.19174	0
ENSG00000238427.1	RNU7-136P	0.0	0.0	0
ENSG00000186432.8	KPNA4	19.2412	49.6532	56
ENSG00000238741.1	SCARNA7	0.5045755000000001	1.74484	0
ENSG00000229320.3	KRT8P12	4.579395	43.3217	22
ENSG00000242285.1	RPL6P8	0.0	0.0644405	0
ENSG00000179674.3	ARL14	0.0	22.2743	4
ENSG00000260572.1	RP11-16N11.2	1.98441	8.86944	4
ENSG00000163590.13	PPM1L	4.763545000000001	18.4199	27
ENSG00000169255.13	B3GALNT1	7.6852800000000006	29.6735	40
ENSG00000169251.12	NMD3	16.759050000000002	43.7493	55
ENSG00000271052.1	RP11-479I16.2	0.0	0.0	0
ENSG00000240138.1	EEF1GP4	0.0	0.729607	0
ENSG00000243838.1	PSMC1P7	0.0	1.68239	0
ENSG00000196542.8	SPTSSB	0.4274555	47.9115	12
ENSG00000240567.1	LINC02067	0.04432775	0.992255	0
ENSG00000269888.1	RP11-3P17.5	0.0	0.0	0
ENSG00000234851.4	RPL23AP42	6.207649999999999	19.7595	33
ENSG00000182447.4	OTOL1	0.0	0.120883	0
ENSG00000240354.1	RP11-774I5.1	0.0	0.209435	0
ENSG00000241874.1	TOMM22P6	0.0	0.0	0
ENSG00000243044.1	RP13-526J3.1	0.0	0.0	0
ENSG00000241168.1	RP11-10O22.1	0.0	0.168794	0
ENSG00000244571.1	RPS6P4	0.0	0.145411	0
ENSG00000241369.5	LINC01192	0.0	5.69398	2
ENSG00000238924.2	RNU7-82P	0.0	0.0	0
ENSG00000240792.1	RP11-418B12.1	0.0	0.0643348	0
ENSG00000214210.4	RP11-208P4.1	0.0	0.0	0
ENSG00000221251.1	MIR1263	0.0	0.0	0
ENSG00000241636.1	LINC01323	0.0	0.0835868	0
ENSG00000241767.2	LINC01324	0.0	0.40985	0
ENSG00000090402.7	SI	0.0	80.9106	2
ENSG00000239205.1	LINC02023	0.0	0.617238	0
ENSG00000121871.3	SLITRK3	0.26326249999999995	19.2833	11
ENSG00000244128.5	LINC01322	0.0	1.61889	0
ENSG00000114200.9	BCHE	3.025835	40.6378	17
ENSG00000242178.1	MTND4P17	0.0	0.0	0
ENSG00000240084.1	MTND4LP10	0.0	0.0	0
ENSG00000240824.1	MTND3P7	0.0	0.0	0
ENSG00000242456.1	MTCO3P38	0.0	0.0	0
ENSG00000242326.1	RP11-12N13.2	0.0	0.0	0
ENSG00000244429.1	RP11-12N13.1	0.0	0.0	0
ENSG00000244321.1	LINC01326	0.0	0.099922	0
ENSG00000274149.1	RP11-450H5.4	0.0	0.0	0
ENSG00000251759.1	RN7SKP298	0.0	0.0	0
ENSG00000224962.4	PSAT1P4	0.0	0.0	0
ENSG00000240458.1	RP11-450H5.3	0.0	0.0	0
ENSG00000231516.3	CBX1P5	0.0	0.0	0
ENSG00000240033.1	RP11-12K11.2	0.0	1.90589	0
ENSG00000239227.1	RP11-12K11.1	0.0	0.0	0
ENSG00000220343.5	RP11-440K22.1	0.0	0.266232	0
ENSG00000169064.12	ZBBX	0.0163499	35.4035	5
ENSG00000241669.1	LINC01327	0.0	0.293613	0
ENSG00000114204.14	SERPINI2	0.167099	236.076	2
ENSG00000174776.10	WDR49	0.15901300000000002	2.0688	0
ENSG00000114209.14	PDCD10	20.409550000000003	60.6454	56
ENSG00000241120.1	HMGN1P8	0.3741495	1.22697	0
ENSG00000163536.12	SERPINI1	6.32752	270.534	36
ENSG00000244227.6	LRRC77P	0.04789475	4.33635	0
ENSG00000244706.2	RP11-298O21.3	0.0	0.0	0
ENSG00000239238.1	MEMO1P3	0.0	0.0516119	0
ENSG00000242036.1	RP11-603B13.1	0.0	0.0	0
ENSG00000241203.1	HMGN2P26	0.0	0.0	0
ENSG00000173905.8	GOLIM4	25.11095	59.1932	55
ENSG00000206120.11	EGFEM1P	0.07220715	3.32328	0
ENSG00000241882.1	RP11-637O11.2	0.0	0.0	0
ENSG00000222357.1	RNU2-20P	0.0	0.0	0
ENSG00000207717.1	MIR551B	0.0	0.0	0
ENSG00000226765.1	RPSAP33	0.0	0.0508523	0
ENSG00000231688.1	RPL21P43	0.0	0.306344	0
ENSG00000242268.2	LINC02082	0.1411935	5.01116	2
ENSG00000272797.1	RP11-368I23.3	0.06213365	4.4244	0
ENSG00000273177.1	RP11-368I23.4	0.0	1.52802	0
ENSG00000241383.1	LINC01997	0.0	1.7647	0
ENSG00000085276.17	MECOM	3.7886100000000003	33.8834	25
ENSG00000241479.1	RP11-641D5.2	0.0	4.76105	0
ENSG00000213178.3	RP11-641D5.1	2.8495150000000002	7.41575	3
ENSG00000242795.2	RP11-3K16.2	0.0	1.5165	0
ENSG00000244381.1	RP11-3K16.1	0.0	0.0474775	0
ENSG00000206777.1	RNU6-637P	0.0	0.0	0
ENSG00000270141.3	TERC	0.0	0.125669	0
ENSG00000184378.2	ACTRT3	1.482445	130.605	3
ENSG00000269889.1	RP11-816J6.3	0.15234550000000002	6.26576	2
ENSG00000085274.15	MYNN	7.299065	12.3705	37
ENSG00000269984.1	RP11-362K14.5	0.5550325	2.08473	0
ENSG00000171757.15	LRRC34	1.818425	15.6286	3
ENSG00000270135.1	RP11-362K14.7	0.34473600000000004	1.2145	0
ENSG00000270096.1	RP11-362K14.6	2.615455	12.2265	5
ENSG00000188306.6	LRRIQ4	0.042445800000000006	7.19178	2
ENSG00000114248.9	LRRC31	0.02033275	9.08774	4
ENSG00000240128.1	KRT18P43	0.0	0.0	0
ENSG00000187033.9	SAMD7	0.0	0.217952	0
ENSG00000244039.1	RP11-379K17.2	0.0	0.26036	0
ENSG00000239219.2	RP11-379K17.4	0.02653335	2.59884	0
ENSG00000008952.16	SEC62	47.16465	86.3487	56
ENSG00000240373.1	SEC62-AS1	0.6635044999999999	1.94003	0
ENSG00000173890.16	GPR160	0.800218	26.6312	14
ENSG00000201342.1	RNU4-38P	0.0	0.0	0
ENSG00000242583.1	RP11-379K17.9	0.0	0.275192	0
ENSG00000173889.15	PHC3	7.182855	16.1514	37
ENSG00000199536.1	RNU6-315P	0.0	0.0	0
ENSG00000163558.12	PRKCI	15.797699999999999	34.6311	52
ENSG00000239628.1	RP11-543D10.2	0.0	2.53258	0
ENSG00000136603.13	SKIL	9.48582	25.5465	45
ENSG00000242578.1	RP11-469J4.3	0.1109585	1.38876	0
ENSG00000013297.10	CLDN11	5.7125699999999995	203.254	31
ENSG00000283474.1	MIR6828	0.0	0.0	0
ENSG00000013293.5	SLC7A14	0.058562550000000005	21.649	10
ENSG00000241416.1	KRT8P13	0.06051635	4.12148	0
ENSG00000213174.3	RP11-373E16.1	0.0	0.205536	0
ENSG00000244738.1	RP11-373E16.3	0.024653349999999997	0.403836	0
ENSG00000239739.1	RP11-373E16.4	0.0	3.42798	0
ENSG00000163584.17	RPL22L1	13.28545	161.926	48
ENSG00000163577.7	EIF5A2	2.849535	11.4837	12
ENSG00000240704.1	KLF7P1	0.0	0.225702	0
ENSG00000199488.1	RNU1-70P	0.0	57.7571	2
ENSG00000163581.13	SLC2A2	0.0	130.68	4
ENSG00000154310.16	TNIK	5.782025	32.1282	32
ENSG00000207963.1	MIR569	0.0	0.0	0
ENSG00000279673.1	RP11-185E8.2	0.9183585000000001	4.70223	0
ENSG00000240497.2	RP11-185E8.1	0.0	0.786004	0
ENSG00000207114.1	RNU6-348P	0.0	0.0	0
ENSG00000234594.1	RP11-263C16.2	0.0	0.0	0
ENSG00000075651.15	PLD1	4.157405	19.1328	24
ENSG00000186329.9	TMEM212	0.0	0.412858	0
ENSG00000234717.1	TMEM212-AS1	0.0	0.410531	0
ENSG00000235943.1	TMEM212-IT1	0.0	0.295055	0
ENSG00000075420.12	FNDC3B	13.2788	57.7805	43
ENSG00000237483.1	RPS27AP8	0.0	0.0952914	0
ENSG00000243398.3	RN7SL141P	0.0	0.0	0
ENSG00000279862.1	RP11-423E7.2	0.184952	0.962587	0
ENSG00000236686.1	BZW1P1	0.0	0.0744018	0
ENSG00000121853.3	GHSR	0.0	5.2643	2
ENSG00000121858.10	TNFSF10	32.24165	170.504	48
ENSG00000224611.1	AC007919.18	0.0	1.37494	0
ENSG00000223387.6	LINC02068	0.00791815	0.220944	0
ENSG00000224426.1	SLC31A1P1	0.0	0.733903	0
ENSG00000144959.9	NCEH1	5.150375	30.9448	31
ENSG00000231384.1	AC007919.19	0.0	0.0	0
ENSG00000252082.1	RNU6-547P	0.0	0.0	0
ENSG00000114346.13	ECT2	3.083235	23.4936	8
ENSG00000201458.1	RNU4-4P	0.0	0.0	0
ENSG00000227440.1	ATP5G1P4	0.14597149999999998	4.10621	0
ENSG00000237501.1	RP11-816B4.1	0.0	0.0	0
ENSG00000144962.6	SPATA16	0.0	89.9937	2
ENSG00000237473.1	RP11-324C10.1	0.0	0.4334	0
ENSG00000169760.17	NLGN1	1.10977	4.56013	0
ENSG00000237645.1	RP11-521A24.1	0.0	0.179117	0
ENSG00000228213.5	NLGN1-AS1	0.0	1.60676	0
ENSG00000252982.1	RN7SKP234	0.0	0.0	0
ENSG00000232601.1	RP11-393N4.1	0.0	0.0	0
ENSG00000213169.3	RP11-393N4.2	0.18052849999999998	0.616526	0
ENSG00000177694.15	NAALADL2	0.7375175	4.24418	0
ENSG00000253020.2	RN7SKP40	0.0	0.0	0
ENSG00000230497.2	EEF1B2P8	0.0	1.18692	0
ENSG00000230292.5	NAALADL2-AS3	0.0	8.95873	2
ENSG00000226779.1	NAALADL2-AS2	0.0	6.47389	2
ENSG00000264974.1	MIR4789	0.0	0.0	0
ENSG00000199792.1	RNU6-1233P	0.0	0.0	0
ENSG00000201648.1	RNU4-91P	0.0	0.0	0
ENSG00000236241.1	RP11-744O11.2	0.0	0.366058	0
ENSG00000214192.3	UBE2V1P2	0.1211435	0.501281	0
ENSG00000201452.1	RNU6-1317P	0.0	0.0	0
ENSG00000225552.1	NAALADL2-AS1	0.0	1.11513	0
ENSG00000260217.1	RP11-809F4.3	0.0	0.386325	0
ENSG00000230362.1	ACTG1P23	0.03905275	0.27815	0
ENSG00000236357.1	EI24P1	0.0	0.0	0
ENSG00000271413.1	RP11-809F4.4	0.0	0.0	0
ENSG00000238026.1	RP11-78E6.1	0.0	0.0	0
ENSG00000283333.1	MIR7977	0.0	0.0	0
ENSG00000223715.1	LINC01208	0.0	6.0009	2
ENSG00000232461.1	RP11-644C3.1	0.0	4.27625	0
ENSG00000252302.1	RNA5SP147	0.0	0.0	0
ENSG00000228308.1	LINC01209	0.0	2.04597	0
ENSG00000231888.1	MTND5P15	0.0	0.0	0
ENSG00000177565.16	TBL1XR1	23.38795	51.8871	56
ENSG00000231310.3	TBL1XR1-AS1	0.0540882	0.453764	0
ENSG00000200882.1	RNU6-681P	0.0	0.0	0
ENSG00000203645.2	LINC00501	0.04789315	0.760203	0
ENSG00000236893.1	ASS1P7	0.0	0.0612431	0
ENSG00000226782.2	RP11-706D8.3	0.0	0.15975	0
ENSG00000228221.5	LINC00578	0.1109465	7.51945	3
ENSG00000252028.1	RN7SKP52	0.0	0.0	0
ENSG00000236385.1	RP11-114M1.2	0.0	0.420947	0
ENSG00000228561.2	RP11-114M1.1	0.0	1.79251	0
ENSG00000277241.1	RP11-114M1.3	0.0	0.396645	0
ENSG00000231574.5	LINC02015	0.025811800000000003	2.7999	0
ENSG00000225790.1	RP11-2L8.1	0.0	2.49353	0
ENSG00000270321.1	RP11-2L8.2	0.0	1.27544	0
ENSG00000199858.1	RNU6-1120P	0.0	0.0	0
ENSG00000223930.5	RP11-33A14.1	0.02330355	0.511605	0
ENSG00000197584.11	KCNMB2	0.4732385	6.31587	2
ENSG00000223941.5	LINC01014	0.0	1.58478	0
ENSG00000252336.1	RNA5SP148	0.0	0.0	0
ENSG00000271131.1	RP11-33A14.3	0.0	0.0	0
ENSG00000237978.5	KCNMB2-AS1	0.06991815	0.224176	0
ENSG00000172667.10	ZMAT3	8.275825000000001	49.7162	45
ENSG00000229102.1	RP11-360P21.2	0.0	0.545415	0
ENSG00000121879.3	PIK3CA	9.591695	23.1876	40
ENSG00000171121.16	KCNMB3	1.1980650000000002	2.75849	0
ENSG00000240429.1	LRRFIP1P1	1.5845150000000001	4.5974	0
ENSG00000121864.9	ZNF639	8.510909999999999	16.9507	47
ENSG00000260743.1	RP11-255C15.3	0.230223	1.56425	0
ENSG00000171109.18	MFN1	20.90685	62.308	55
ENSG00000114450.9	GNB4	6.491485	43.8532	37
ENSG00000272699.1	RP11-145M9.5	0.42535449999999997	2.16311	0
ENSG00000239255.1	RP11-145M9.2	0.0	0.0	0
ENSG00000181260.8	MTHFD2P7	0.0	0.0907756	0
ENSG00000136518.16	ACTL6A	24.663649999999997	74.5236	53
ENSG00000272910.1	RP11-15L13.4	0.6850155	2.7725	0
ENSG00000272660.1	RP11-145M9.6	0.411845	0.926898	0
ENSG00000136522.13	MRPL47	30.6792	86.3816	56
ENSG00000136521.12	NDUFB5	24.39425	44.1281	56
ENSG00000243977.1	RP11-473P24.2	0.0	0.186757	0
ENSG00000058056.8	USP13	5.219465	114.936	32
ENSG00000114757.18	PEX5L	0.211613	42.5414	13
ENSG00000270178.1	RP11-494H4.3	0.32446149999999996	3.28627	0
ENSG00000243799.1	PEX5L-AS1	0.0	0.559714	0
ENSG00000244302.1	PEX5L-AS2	0.0	57.1557	2
ENSG00000201822.1	RNA5SP149	0.0	0.0	0
ENSG00000282327.1	RP11-657G5.2	0.0	0.0	0
ENSG00000213158.6	GAPDHP36	0.0	0.0467747	0
ENSG00000239880.1	RP11-420J11.1	0.0	0.0439215	0
ENSG00000241696.1	LINC02053	0.0	13.2312	2
ENSG00000239774.1	RP11-496B10.3	0.0806341	5.739	2
ENSG00000199986.1	RNU6-486P	0.0	0.0	0
ENSG00000241946.1	RP11-496B10.1	0.0	0.0	0
ENSG00000163728.10	TTC14	19.11925	60.7467	54
ENSG00000145075.11	CCDC39	1.89829	11.2133	6
ENSG00000243187.1	CCDC39-AS1	0.0	1.35294	0
ENSG00000242811.3	RN7SL229P	0.0	0.173508	0
ENSG00000242068.1	RP11-259P15.4	0.07714165	2.47493	0
ENSG00000241473.1	RP11-259P15.3	0.0	0.0	0
ENSG00000239516.1	FLYWCH1P1	0.0	0.0969093	0
ENSG00000114416.17	FXR1	21.141399999999997	96.3122	56
ENSG00000213157.3	RP11-259P15.1	0.0	0.149437	0
ENSG00000205981.6	DNAJC19	28.81165	46.4005	55
ENSG00000242808.7	SOX2-OT	0.09207815	112.587	15
ENSG00000242140.1	RP11-262M14.2	0.0	0.223626	0
ENSG00000206932.1	RNU6-4P	0.0	0.874573	0
ENSG00000237806.1	FAUP2	0.0	0.0	0
ENSG00000241231.1	RP11-275H4.1	0.0	11.2616	5
ENSG00000235294.1	RPL7AP25	0.0	1.58281	0
ENSG00000239381.6	RP11-4B14.3	0.0	0.443697	0
ENSG00000181449.3	SOX2	2.411435	69.7693	21
ENSG00000266317.2	RN7SL703P	0.0	0.0	0
ENSG00000199839.1	RNA5SP150	0.0	0.0	0
ENSG00000239805.1	RP11-252O18.2	0.0	0.14418	0
ENSG00000213155.4	RP11-252O18.3	0.0	0.0	0
ENSG00000242512.8	LINC01206	0.0	17.2332	2
ENSG00000252257.1	RN7SKP265	0.0	0.263575	0
ENSG00000240478.1	RP11-416O18.2	0.0	0.0	0
ENSG00000242012.1	RP11-338L18.1	0.0	4.41629	0
ENSG00000241098.1	LINC01994	0.0	0.129879	0
ENSG00000244199.1	EIF4EP3	0.0	0.0	0
ENSG00000244247.1	LINC01995	0.0	4.55414	0
ENSG00000228766.3	RPL7L1P8	0.0	0.134585	0
ENSG00000238837.3	LINC02031	0.0	1.29758	0
ENSG00000243378.1	RP11-646E18.3	0.0	0.0	0
ENSG00000260377.1	RP11-646E18.4	0.0	1.14273	0
ENSG00000240063.1	RP11-225N10.1	0.0	0.97626	0
ENSG00000058063.15	ATP11B	14.919	34.3138	43
ENSG00000270554.1	RP11-225N10.3	0.09902025	0.669124	0
ENSG00000273261.1	RP11-531F16.4	3.5643599999999998	14.4603	16
ENSG00000043093.13	DCUN1D1	7.65351	68.455	50
ENSG00000244346.1	RP11-531F16.3	0.0	0.115727	0
ENSG00000078070.12	MCCC1	16.63755	35.8453	55
ENSG00000243368.2	MCCC1-AS1	1.8378700000000001	6.9061	4
ENSG00000078081.7	LAMP3	0.1750515	105.027	4
ENSG00000053524.12	MCF2L2	0.4214715	35.5566	15
ENSG00000176597.11	B3GNT5	1.67944	14.3071	10
ENSG00000202502.1	RNA5SP151	0.0	0.251106	0
ENSG00000240024.5	LINC00888	5.735105000000001	28.6683	33
ENSG00000271682.1	RP11-393B14.2	0.0	4.08345	0
ENSG00000172578.11	KLHL6	0.7301375	15.7782	6
ENSG00000242522.1	KLHL6-AS1	0.0	1.66328	0
ENSG00000243584.1	RP11-14I2.2	0.0	0.11578	0
ENSG00000114796.15	KLHL24	14.62595	27.7194	55
ENSG00000163872.15	YEATS2	14.5813	39.2895	51
ENSG00000233885.7	YEATS2-AS1	1.6914799999999999	12.3725	3
ENSG00000180834.7	MAP6D1	2.739635	165.01	19
ENSG00000175193.13	PARL	43.674	73.2969	56
ENSG00000234371.6	RPSAP31	0.031809000000000004	0.663257	0
ENSG00000263932.1	MIR4448	0.0	0.0	0
ENSG00000233441.6	CYP2AB1P	0.0	4.03585	0
ENSG00000114770.16	ABCC5	17.36615	88.3366	52
ENSG00000223882.1	ABCC5-AS1	0.0	0.226335	0
ENSG00000223529.1	EEF1A1P8	0.23721599999999998	0.508989	0
ENSG00000186090.10	HTR3D	0.0	0.113478	0
ENSG00000178084.1	HTR3C	0.0	2.80729	0
ENSG00000233576.1	RP11-778D9.9	0.0	0.019052	0
ENSG00000238020.1	HTR3E-AS1	0.0	0.0	0
